kWhDelivered,effective_charging_duration_min,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,disconnectTime_year,disconnectTime_month,disconnectTime_day,disconnectTime_hour,disconnectTime_min,disconnectTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
8.063,167.91666666666666,2018,5,1,15,28,52,2018,5,1,20,16,1,2018,5,1,18,16,47
2.854,67.28333333333333,2018,5,1,15,35,21,2018,5,2,0,13,6,2018,5,1,16,42,38
4.987,142.25,2018,5,1,15,40,10,2018,5,1,19,41,4,2018,5,1,18,2,25
4.56,104.68333333333334,2018,5,1,15,40,44,2018,5,2,1,4,56,2018,5,1,17,25,25
3.562,101.78333333333333,2018,5,1,15,41,8,2018,5,1,22,57,8,2018,5,1,17,22,55
3.371,105.25,2018,5,1,15,41,44,2018,5,1,17,27,3,2018,5,1,17,26,59
8.657,179.35,2018,5,1,16,0,33,2018,5,2,5,10,18,2018,5,1,18,59,54
3.058,65.33333333333333,2018,5,1,16,2,22,2018,5,2,0,32,29,2018,5,1,17,7,42
24.716,450.46666666666664,2018,5,1,16,9,3,2018,5,1,23,39,40,2018,5,1,23,39,31
21.525,425.71666666666664,2018,5,1,16,10,59,2018,5,1,23,17,0,2018,5,1,23,16,42
2.597,93.4,2018,5,1,16,18,17,2018,5,1,23,56,44,2018,5,1,17,51,41
28.691,487.21666666666664,2018,5,1,16,18,54,2018,5,2,0,25,9,2018,5,2,0,26,7
7.899,158.2,2018,5,1,16,20,24,2018,5,1,22,47,38,2018,5,1,18,58,36
6.91,177.38333333333333,2018,5,1,16,25,35,2018,5,2,1,9,22,2018,5,1,19,22,58
10.386,243.13333333333333,2018,5,1,16,36,38,2018,5,1,20,39,56,2018,5,1,20,39,46
7.799,138.2,2018,5,1,16,52,54,2018,5,2,1,5,41,2018,5,1,19,11,6
11.304,415.8666666666667,2018,5,1,16,58,54,2018,5,2,1,5,19,2018,5,1,23,54,46
1.943,97.16666666666667,2018,5,1,17,9,9,2018,5,2,0,22,14,2018,5,1,18,46,19
7.053,178.43333333333334,2018,5,1,17,11,32,2018,5,1,20,10,3,2018,5,1,20,9,58
10.43,373.3333333333333,2018,5,1,17,28,59,2018,5,1,23,42,22,2018,5,1,23,42,19
12.588,138.73333333333332,2018,5,1,17,47,29,2018,5,2,0,21,57,2018,5,1,20,6,13
12.411,299.71666666666664,2018,5,1,17,51,44,2018,5,1,22,51,35,2018,5,1,22,51,27
2.162,100.73333333333333,2018,5,1,18,1,21,2018,5,2,4,12,1,2018,5,1,19,42,5
9.742,208.13333333333333,2018,5,1,18,17,12,2018,5,1,23,27,1,2018,5,1,21,45,20
9.951,186.9,2018,5,1,19,33,50,2018,5,1,23,2,35,2018,5,1,22,40,44
6.671,139.23333333333332,2018,5,1,19,41,1,2018,5,2,2,44,42,2018,5,1,22,0,15
2.616,404.4166666666667,2018,5,1,20,7,55,2018,5,2,4,33,13,2018,5,2,2,52,20
6.494,127.2,2018,5,1,20,12,26,2018,5,1,23,56,31,2018,5,1,22,19,38
1.374,30.983333333333334,2018,5,1,20,27,35,2018,5,2,2,38,40,2018,5,1,20,58,34
6.661,139.16666666666666,2018,5,1,23,12,11,2018,5,2,2,46,10,2018,5,2,1,31,21
2.406,54.43333333333333,2018,5,2,0,6,47,2018,5,2,1,16,59,2018,5,2,1,1,13
1.117,16.133333333333333,2018,5,2,0,42,36,2018,5,2,0,57,45,2018,5,2,0,58,44
13.95,633.65,2018,5,2,1,46,0,2018,5,2,12,59,28,2018,5,2,12,19,39
6.685,67.38333333333334,2018,5,2,1,49,8,2018,5,2,3,36,39,2018,5,2,2,56,31
16.344,282.68333333333334,2018,5,2,1,57,30,2018,5,2,13,2,49,2018,5,2,6,40,11
4.662,44.25,2018,5,2,2,2,40,2018,5,2,2,46,59,2018,5,2,2,46,55
13.869,204.65,2018,5,2,2,21,35,2018,5,2,5,46,34,2018,5,2,5,46,14
16.084,746.7833333333333,2018,5,2,2,43,8,2018,5,2,15,15,27,2018,5,2,15,9,55
2.563,80.25,2018,5,2,2,51,35,2018,5,2,4,23,48,2018,5,2,4,11,50
6.457,123.15,2018,5,2,3,5,26,2018,5,2,16,51,33,2018,5,2,5,8,35
10.205,241.21666666666667,2018,5,2,3,12,17,2018,5,2,7,13,39,2018,5,2,7,13,30
7.9,69.35,2018,5,2,4,6,37,2018,5,2,5,16,6,2018,5,2,5,15,58
13.828,547.2166666666667,2018,5,2,4,56,29,2018,5,2,14,6,28,2018,5,2,14,3,42
4.053,70.65,2018,5,2,13,25,56,2018,5,2,14,36,44,2018,5,2,14,36,35
3.216,31.516666666666666,2018,5,2,13,57,22,2018,5,2,14,29,1,2018,5,2,14,28,53
11.507,227.36666666666667,2018,5,2,14,21,46,2018,5,3,0,56,46,2018,5,2,18,9,8
13.985,612.7833333333333,2018,5,2,14,36,15,2018,5,3,0,49,7,2018,5,3,0,49,2
10.541,231.13333333333333,2018,5,2,14,36,28,2018,5,2,18,27,48,2018,5,2,18,27,36
9.289,503.0,2018,5,2,14,46,19,2018,5,2,23,9,53,2018,5,2,23,9,19
7.312,542.9166666666666,2018,5,2,14,59,42,2018,5,3,0,2,46,2018,5,3,0,2,37
2.713,67.4,2018,5,2,15,0,55,2018,5,2,23,53,34,2018,5,2,16,8,19
11.865,256.21666666666664,2018,5,2,15,14,6,2018,5,2,23,7,17,2018,5,2,19,30,19
11.489,178.38333333333333,2018,5,2,15,15,17,2018,5,2,18,13,44,2018,5,2,18,13,40
13.91,479.1666666666667,2018,5,2,15,16,0,2018,5,3,1,8,48,2018,5,2,23,15,10
19.163,485.6166666666667,2018,5,2,15,17,10,2018,5,3,0,7,51,2018,5,2,23,22,47
3.187,102.96666666666667,2018,5,2,15,17,31,2018,5,3,0,15,44,2018,5,2,17,0,29
6.473,162.66666666666666,2018,5,2,15,20,55,2018,5,3,0,3,12,2018,5,2,18,3,35
15.288,445.2,2018,5,2,15,25,55,2018,5,2,22,51,11,2018,5,2,22,51,7
4.36,171.45,2018,5,2,15,28,36,2018,5,2,23,50,26,2018,5,2,18,20,3
5.888,201.65,2018,5,2,15,30,35,2018,5,3,2,57,50,2018,5,2,18,52,14
6.936,196.01666666666668,2018,5,2,15,32,25,2018,5,2,19,12,56,2018,5,2,18,48,26
4.016,111.13333333333334,2018,5,2,15,41,48,2018,5,3,0,40,11,2018,5,2,17,32,56
6.2,158.3,2018,5,2,15,48,32,2018,5,3,0,57,52,2018,5,2,18,26,50
4.563,114.21666666666667,2018,5,2,15,48,55,2018,5,2,20,8,42,2018,5,2,17,43,8
18.201,479.53333333333336,2018,5,2,15,53,27,2018,5,2,23,53,11,2018,5,2,23,52,59
3.647,92.16666666666667,2018,5,2,15,54,41,2018,5,3,0,42,0,2018,5,2,17,26,51
11.027,517.5,2018,5,2,16,6,53,2018,5,3,2,4,25,2018,5,3,0,44,23
4.426,148.38333333333333,2018,5,2,16,9,22,2018,5,2,18,37,48,2018,5,2,18,37,45
7.198,114.68333333333334,2018,5,2,16,15,35,2018,5,2,23,7,41,2018,5,2,18,10,16
9.641,505.68333333333334,2018,5,2,16,16,48,2018,5,3,0,41,29,2018,5,3,0,42,29
4.995,151.96666666666667,2018,5,2,16,19,37,2018,5,3,1,30,5,2018,5,2,18,51,35
9.043,278.26666666666665,2018,5,2,16,37,22,2018,5,3,1,7,23,2018,5,2,21,15,38
4.994,452.8,2018,5,2,16,45,7,2018,5,3,0,46,9,2018,5,3,0,17,55
16.008,428.1333333333333,2018,5,2,16,57,51,2018,5,3,2,6,47,2018,5,3,0,5,59
13.422,184.48333333333332,2018,5,2,17,8,47,2018,5,2,21,6,59,2018,5,2,20,13,16
2.031,632.9833333333333,2018,5,2,18,23,25,2018,5,3,5,7,42,2018,5,3,4,56,24
3.145,156.5,2018,5,2,18,32,27,2018,5,3,0,55,41,2018,5,2,21,8,57
9.664,218.36666666666667,2018,5,2,19,40,55,2018,5,2,23,19,25,2018,5,2,23,19,17
3.86,128.85,2018,5,2,19,56,25,2018,5,2,22,23,9,2018,5,2,22,5,16
11.344,306.31666666666666,2018,5,2,20,15,37,2018,5,3,1,22,1,2018,5,3,1,21,56
4.801,99.38333333333334,2018,5,2,20,37,58,2018,5,3,3,13,9,2018,5,2,22,17,21
1.58,54.61666666666667,2018,5,2,22,28,41,2018,5,3,2,30,11,2018,5,2,23,23,18
30.8,299.85,2018,5,2,22,34,47,2018,5,3,16,42,32,2018,5,3,3,34,38
7.711,83.3,2018,5,2,23,13,2,2018,5,3,0,36,21,2018,5,3,0,36,20
6.254,154.13333333333333,2018,5,2,23,19,18,2018,5,3,3,23,5,2018,5,3,1,53,26
4.448,47.233333333333334,2018,5,2,23,20,15,2018,5,3,0,7,36,2018,5,3,0,7,29
4.157,88.31666666666666,2018,5,2,23,29,5,2018,5,3,1,50,17,2018,5,3,0,57,24
39.911,718.3833333333333,2018,5,3,0,17,1,2018,5,3,14,17,23,2018,5,3,12,15,24
15.958,288.48333333333335,2018,5,3,1,1,32,2018,5,3,13,11,47,2018,5,3,5,50,1
4.822,93.51666666666667,2018,5,3,1,6,47,2018,5,3,2,40,23,2018,5,3,2,40,18
9.454,98.43333333333334,2018,5,3,1,33,43,2018,5,3,3,58,35,2018,5,3,3,12,9
3.671,37.63333333333333,2018,5,3,1,34,1,2018,5,3,3,58,8,2018,5,3,2,11,39
9.251,84.13333333333334,2018,5,3,1,44,52,2018,5,3,3,9,28,2018,5,3,3,9,0
9.259,91.03333333333333,2018,5,3,1,54,19,2018,5,3,3,25,25,2018,5,3,3,25,21
13.854,134.53333333333333,2018,5,3,2,18,21,2018,5,3,4,32,56,2018,5,3,4,32,53
2.258,38.9,2018,5,3,2,32,41,2018,5,3,3,11,50,2018,5,3,3,11,35
12.398,217.25,2018,5,3,2,44,39,2018,5,3,15,27,2,2018,5,3,6,21,54
8.869,78.46666666666667,2018,5,3,3,52,21,2018,5,3,5,10,54,2018,5,3,5,10,49
10.684,108.46666666666667,2018,5,3,4,4,7,2018,5,3,10,22,32,2018,5,3,5,52,35
6.687,127.13333333333334,2018,5,3,4,23,4,2018,5,3,16,38,31,2018,5,3,6,30,12
0.756,7.016666666666667,2018,5,3,11,35,54,2018,5,3,11,43,6,2018,5,3,11,42,55
11.656,216.66666666666666,2018,5,3,11,47,45,2018,5,3,20,58,4,2018,5,3,15,24,25
13.503,294.3833333333333,2018,5,3,13,9,55,2018,5,4,0,36,15,2018,5,3,18,4,18
7.508,88.73333333333333,2018,5,3,13,45,24,2018,5,3,18,35,27,2018,5,3,15,14,8
17.011,396.51666666666665,2018,5,3,14,18,2,2018,5,3,23,36,30,2018,5,3,20,54,33
7.212,514.3,2018,5,3,14,23,41,2018,5,3,23,2,29,2018,5,3,22,57,59
13.216,399.05,2018,5,3,14,32,0,2018,5,4,1,3,6,2018,5,3,21,11,3
8.884,265.35,2018,5,3,14,54,2,2018,5,3,21,58,44,2018,5,3,19,19,23
13.173,310.6666666666667,2018,5,3,14,57,22,2018,5,3,23,30,12,2018,5,3,20,8,2
4.657,42.6,2018,5,3,15,6,33,2018,5,4,1,36,52,2018,5,3,15,49,9
3.469,110.13333333333334,2018,5,3,15,9,24,2018,5,4,0,14,6,2018,5,3,16,59,32
9.475,447.71666666666664,2018,5,3,15,11,49,2018,5,3,22,38,53,2018,5,3,22,39,32
11.46,137.06666666666666,2018,5,3,15,13,35,2018,5,3,22,49,35,2018,5,3,17,30,39
5.822,111.35,2018,5,3,15,14,10,2018,5,4,3,41,55,2018,5,3,17,5,31
7.489,168.95,2018,5,3,15,19,40,2018,5,4,6,22,34,2018,5,3,18,8,37
7.212,447.56666666666666,2018,5,3,15,20,39,2018,5,3,22,48,58,2018,5,3,22,48,13
4.946,182.78333333333333,2018,5,3,15,21,18,2018,5,4,1,23,43,2018,5,3,18,24,5
5.938,440.5833333333333,2018,5,3,15,22,22,2018,5,3,22,42,0,2018,5,3,22,42,57
3.289,140.21666666666667,2018,5,3,15,23,20,2018,5,3,23,51,3,2018,5,3,17,43,33
2.638,94.75,2018,5,3,15,27,21,2018,5,3,23,55,36,2018,5,3,17,2,6
5.434,195.85,2018,5,3,15,30,31,2018,5,4,2,35,3,2018,5,3,18,46,22
0.58,16.7,2018,5,3,15,32,53,2018,5,3,15,49,38,2018,5,3,15,49,35
12.818,547.6666666666666,2018,5,3,15,35,45,2018,5,4,0,50,20,2018,5,4,0,43,25
0.807,23.266666666666666,2018,5,3,15,36,10,2018,5,3,19,18,33,2018,5,3,15,59,26
4.956,216.98333333333332,2018,5,3,15,41,0,2018,5,3,19,18,4,2018,5,3,19,17,59
2.128,90.66666666666667,2018,5,3,15,44,39,2018,5,4,2,19,42,2018,5,3,17,15,19
3.723,181.9,2018,5,3,15,45,3,2018,5,4,0,48,8,2018,5,3,18,46,57
11.489,570.0833333333334,2018,5,3,15,51,11,2018,5,4,1,46,3,2018,5,4,1,21,16
4.753,533.6,2018,5,3,15,53,3,2018,5,4,0,45,40,2018,5,4,0,46,39
2.892,75.25,2018,5,3,16,0,20,2018,5,4,0,11,48,2018,5,3,17,15,35
4.257,128.81666666666666,2018,5,3,16,2,46,2018,5,4,1,54,37,2018,5,3,18,11,35
2.138,501.1166666666667,2018,5,3,16,4,19,2018,5,4,0,25,34,2018,5,4,0,25,26
7.73,172.1,2018,5,3,16,10,24,2018,5,3,22,49,56,2018,5,3,19,2,30
14.434,292.65,2018,5,3,16,11,50,2018,5,3,21,3,32,2018,5,3,21,4,29
22.087,362.46666666666664,2018,5,3,16,15,0,2018,5,4,2,19,30,2018,5,3,22,17,28
8.7,413.7,2018,5,3,16,17,32,2018,5,3,23,48,41,2018,5,3,23,11,14
7.493,227.56666666666666,2018,5,3,16,57,58,2018,5,4,1,4,43,2018,5,3,20,45,32
4.763,233.81666666666666,2018,5,3,17,0,18,2018,5,3,23,52,38,2018,5,3,20,54,7
14.11,508.78333333333336,2018,5,3,17,11,34,2018,5,4,1,45,52,2018,5,4,1,40,21
12.406,461.18333333333334,2018,5,3,17,13,40,2018,5,4,1,12,8,2018,5,4,0,54,51
2.034,81.46666666666667,2018,5,3,17,40,4,2018,5,3,19,34,33,2018,5,3,19,1,32
5.949,320.1,2018,5,3,17,56,4,2018,5,3,23,16,14,2018,5,3,23,16,10
7.496,363.0,2018,5,3,18,42,12,2018,5,4,0,45,17,2018,5,4,0,45,12
1.45,30.333333333333332,2018,5,3,19,24,51,2018,5,3,23,20,16,2018,5,3,19,55,11
10.153,343.98333333333335,2018,5,3,19,27,40,2018,5,4,1,11,49,2018,5,4,1,11,39
6.912,197.03333333333333,2018,5,3,19,48,40,2018,5,4,2,25,33,2018,5,3,23,5,42
6.689,139.76666666666668,2018,5,3,21,13,3,2018,5,4,0,55,13,2018,5,3,23,32,49
10.286,270.6666666666667,2018,5,3,21,34,37,2018,5,4,2,5,21,2018,5,4,2,5,17
12.674,154.95,2018,5,3,22,11,13,2018,5,4,0,46,19,2018,5,4,0,46,10
4.724,86.41666666666667,2018,5,3,22,16,2,2018,5,3,23,42,37,2018,5,3,23,42,27
12.982,156.56666666666666,2018,5,3,22,22,31,2018,5,4,0,59,17,2018,5,4,0,59,5
0.535,14.233333333333333,2018,5,3,23,24,50,2018,5,4,1,47,20,2018,5,3,23,39,4
3.573,35.46666666666667,2018,5,3,23,53,25,2018,5,4,0,29,5,2018,5,4,0,28,53
6.999,130.43333333333334,2018,5,4,0,6,17,2018,5,4,2,17,11,2018,5,4,2,16,43
0.886,8.933333333333334,2018,5,4,0,29,16,2018,5,4,0,38,18,2018,5,4,0,38,12
15.659,271.15,2018,5,4,0,52,20,2018,5,4,13,7,51,2018,5,4,5,23,29
13.917,263.4166666666667,2018,5,4,0,54,28,2018,5,4,5,17,58,2018,5,4,5,17,53
0.661,6.75,2018,5,4,1,21,31,2018,5,4,1,28,20,2018,5,4,1,28,16
12.014,113.55,2018,5,4,1,30,2,2018,5,4,3,23,40,2018,5,4,3,23,35
3.356,53.65,2018,5,4,1,47,3,2018,5,4,2,59,6,2018,5,4,2,40,42
10.121,101.8,2018,5,4,1,51,45,2018,5,4,3,53,12,2018,5,4,3,33,33
2.954,29.116666666666667,2018,5,4,2,51,36,2018,5,4,3,21,2,2018,5,4,3,20,43
10.211,169.65,2018,5,4,3,1,32,2018,5,4,5,51,15,2018,5,4,5,51,11
7.978,91.75,2018,5,4,3,15,26,2018,5,4,4,47,15,2018,5,4,4,47,11
6.577,127.68333333333334,2018,5,4,3,25,0,2018,5,4,14,34,50,2018,5,4,5,32,41
6.156,112.96666666666667,2018,5,4,3,28,42,2018,5,4,5,21,44,2018,5,4,5,21,40
13.991,583.8166666666667,2018,5,4,4,42,15,2018,5,4,14,25,37,2018,5,4,14,26,4
4.684,46.233333333333334,2018,5,4,5,34,21,2018,5,4,6,21,7,2018,5,4,6,20,35
14.019,943.1833333333333,2018,5,4,5,59,11,2018,5,7,14,53,34,2018,5,4,21,42,22
11.609,215.21666666666667,2018,5,4,11,46,40,2018,5,4,21,27,20,2018,5,4,15,21,53
2.98,25.85,2018,5,4,12,24,39,2018,5,4,12,51,6,2018,5,4,12,50,30
1.511,13.516666666666667,2018,5,4,13,22,36,2018,5,4,13,36,11,2018,5,4,13,36,7
4.177,73.43333333333334,2018,5,4,13,24,20,2018,5,4,14,37,54,2018,5,4,14,37,46
2.73,60.75,2018,5,4,14,14,19,2018,5,4,23,52,33,2018,5,4,15,15,4
9.845,591.75,2018,5,4,14,18,41,2018,5,5,0,10,46,2018,5,5,0,10,26
21.839,437.95,2018,5,4,14,37,36,2018,5,4,22,53,9,2018,5,4,21,55,33
14.034,567.05,2018,5,4,14,39,5,2018,5,5,1,19,23,2018,5,5,0,6,8
4.048,153.81666666666666,2018,5,4,14,47,33,2018,5,4,17,21,31,2018,5,4,17,21,22
14.928,158.98333333333332,2018,5,4,14,57,21,2018,5,4,22,46,48,2018,5,4,17,36,20
3.561,73.95,2018,5,4,15,1,50,2018,5,5,0,36,23,2018,5,4,16,15,47
8.478,177.2,2018,5,4,15,9,15,2018,5,5,5,57,29,2018,5,4,18,6,27
8.321,95.01666666666667,2018,5,4,15,15,18,2018,5,4,16,50,29,2018,5,4,16,50,19
6.445,245.75,2018,5,4,15,16,52,2018,5,4,19,21,37,2018,5,4,19,22,37
13.948,660.3166666666667,2018,5,4,15,20,4,2018,5,5,2,21,39,2018,5,5,2,20,23
9.981,279.51666666666665,2018,5,4,15,20,28,2018,5,4,20,0,3,2018,5,4,19,59,59
3.173,68.88333333333334,2018,5,4,15,26,1,2018,5,4,18,54,18,2018,5,4,16,34,54
5.245,191.7,2018,5,4,15,26,36,2018,5,5,1,59,32,2018,5,4,18,38,18
13.946,571.9333333333333,2018,5,4,15,27,21,2018,5,5,1,0,16,2018,5,5,0,59,17
16.157,432.21666666666664,2018,5,4,15,35,6,2018,5,5,0,25,10,2018,5,4,22,47,19
8.714,291.4166666666667,2018,5,4,15,39,9,2018,5,4,20,30,40,2018,5,4,20,30,34
5.19,478.48333333333335,2018,5,4,15,40,0,2018,5,5,0,42,34,2018,5,4,23,38,29
8.316,191.83333333333334,2018,5,4,15,42,5,2018,5,4,20,16,45,2018,5,4,18,53,55
1.086,197.06666666666666,2018,5,4,15,48,45,2018,5,4,19,4,51,2018,5,4,19,5,49
25.556,335.51666666666665,2018,5,4,15,51,23,2018,5,4,23,28,57,2018,5,4,21,26,54
16.328,562.7166666666667,2018,5,4,15,52,28,2018,5,5,1,16,7,2018,5,5,1,15,11
7.515,228.58333333333334,2018,5,4,15,57,33,2018,5,5,0,50,6,2018,5,4,19,46,8
4.657,163.43333333333334,2018,5,4,16,5,44,2018,5,4,18,49,21,2018,5,4,18,49,10
7.305,397.93333333333334,2018,5,4,16,8,57,2018,5,4,22,46,57,2018,5,4,22,46,53
8.212,278.71666666666664,2018,5,4,16,14,28,2018,5,5,1,13,35,2018,5,4,20,53,11
35.982,423.7,2018,5,4,16,17,20,2018,5,4,23,21,6,2018,5,4,23,21,2
2.657,104.68333333333334,2018,5,4,16,19,46,2018,5,4,21,59,43,2018,5,4,18,4,27
1.212,59.166666666666664,2018,5,4,16,19,49,2018,5,5,2,43,34,2018,5,4,17,18,59
6.341,287.6333333333333,2018,5,4,16,25,4,2018,5,4,21,11,45,2018,5,4,21,12,42
4.806,157.48333333333332,2018,5,4,16,31,3,2018,5,5,3,13,35,2018,5,4,19,8,32
2.264,141.4,2018,5,4,16,42,40,2018,5,4,19,3,8,2018,5,4,19,4,4
11.539,530.8666666666667,2018,5,4,16,55,31,2018,5,5,1,46,39,2018,5,5,1,46,23
2.588,79.73333333333333,2018,5,4,17,17,27,2018,5,4,18,37,21,2018,5,4,18,37,11
6.044,140.4,2018,5,4,17,28,13,2018,5,4,19,48,42,2018,5,4,19,48,37
7.637,362.06666666666666,2018,5,4,17,35,49,2018,5,4,23,37,58,2018,5,4,23,37,53
6.94,232.9,2018,5,4,17,54,33,2018,5,5,1,4,15,2018,5,4,21,47,27
9.183,320.6333333333333,2018,5,4,18,23,43,2018,5,4,23,44,25,2018,5,4,23,44,21
2.473,70.33333333333333,2018,5,4,18,51,46,2018,5,4,20,2,10,2018,5,4,20,2,6
0.934,247.01666666666668,2018,5,4,19,4,58,2018,5,4,23,11,36,2018,5,4,23,11,59
0.5517219235364658,-0.95,2018,5,4,19,8,37,2018,5,4,22,7,47,2018,5,4,19,7,40
14.889,245.05,2018,5,4,19,23,22,2018,5,4,23,32,10,2018,5,4,23,28,25
0.9122968936674426,-1.0,2018,5,4,19,23,52,2018,5,5,0,4,15,2018,5,4,19,22,52
4.753,128.96666666666667,2018,5,4,19,49,27,2018,5,4,21,58,33,2018,5,4,21,58,25
3.23,72.51666666666667,2018,5,4,20,37,6,2018,5,4,23,36,36,2018,5,4,21,49,37
6.279,127.55,2018,5,4,21,0,56,2018,5,5,2,5,53,2018,5,4,23,8,29
6.592,130.68333333333334,2018,5,4,23,9,9,2018,5,6,0,21,39,2018,5,5,1,19,50
4.823,71.16666666666667,2018,5,4,23,17,34,2018,5,5,0,28,51,2018,5,5,0,28,44
7.01,132.13333333333333,2018,5,5,0,3,25,2018,5,5,2,16,5,2018,5,5,2,15,33
18.703,185.28333333333333,2018,5,5,0,38,1,2018,5,5,3,43,22,2018,5,5,3,43,18
2.568,80.18333333333334,2018,5,5,0,48,43,2018,5,5,6,22,14,2018,5,5,2,8,54
3.774,62.53333333333333,2018,5,5,1,0,20,2018,5,5,4,19,33,2018,5,5,2,2,52
28.545,258.48333333333335,2018,5,5,1,17,39,2018,5,5,21,8,47,2018,5,5,5,36,8
13.922,151.63333333333333,2018,5,5,1,42,10,2018,5,5,4,30,38,2018,5,5,4,13,48
13.917,149.01666666666668,2018,5,5,2,2,7,2018,5,5,4,42,54,2018,5,5,4,31,8
13.796,129.7,2018,5,5,2,31,38,2018,5,5,4,41,25,2018,5,5,4,41,20
13.72,128.18333333333334,2018,5,5,2,33,10,2018,5,5,4,41,26,2018,5,5,4,41,21
5.428,57.916666666666664,2018,5,5,2,47,48,2018,5,5,3,45,48,2018,5,5,3,45,43
2.835,27.516666666666666,2018,5,5,4,2,35,2018,5,5,4,32,42,2018,5,5,4,30,6
39.878,540.45,2018,5,5,4,6,14,2018,5,5,19,13,54,2018,5,5,13,6,41
16.507,293.3,2018,5,5,4,20,3,2018,5,6,4,25,25,2018,5,5,9,13,21
39.842,460.0833333333333,2018,5,5,4,21,15,2018,5,5,18,21,31,2018,5,5,12,1,20
1.112,30.016666666666666,2018,5,5,4,55,37,2018,5,5,6,35,19,2018,5,5,5,25,38
6.607,810.25,2018,5,5,4,56,36,2018,5,5,18,27,8,2018,5,5,18,26,51
17.111,436.56666666666666,2018,5,5,5,49,3,2018,5,5,14,1,48,2018,5,5,13,5,37
23.716,216.0,2018,5,5,6,1,40,2018,5,5,20,0,42,2018,5,5,9,37,40
4.493,82.88333333333334,2018,5,5,11,40,28,2018,5,5,13,3,27,2018,5,5,13,3,21
3.74,32.18333333333333,2018,5,5,12,7,31,2018,5,5,12,40,2,2018,5,5,12,39,42
4.01,38.46666666666667,2018,5,5,14,0,46,2018,5,5,14,39,23,2018,5,5,14,39,14
13.912,203.4,2018,5,5,14,38,41,2018,5,5,18,16,20,2018,5,5,18,2,5
15.022,141.0,2018,5,5,14,46,44,2018,5,5,23,38,55,2018,5,5,17,7,44
3.847,68.23333333333333,2018,5,5,14,52,25,2018,5,5,16,0,44,2018,5,5,16,0,39
6.94,62.3,2018,5,5,15,3,42,2018,5,5,16,6,4,2018,5,5,16,6,0
5.982,55.166666666666664,2018,5,5,15,10,29,2018,5,5,16,5,45,2018,5,5,16,5,39
21.967,235.63333333333333,2018,5,5,16,9,24,2018,5,5,20,5,6,2018,5,5,20,5,2
1.344,13.583333333333334,2018,5,5,16,21,1,2018,5,5,16,34,41,2018,5,5,16,34,36
12.381,108.76666666666667,2018,5,5,16,41,55,2018,5,5,18,30,45,2018,5,5,18,30,41
3.599,67.7,2018,5,5,17,3,12,2018,5,5,18,11,3,2018,5,5,18,10,54
37.49,341.85,2018,5,5,17,51,24,2018,5,7,0,35,31,2018,5,5,23,33,15
33.013,424.8833333333333,2018,5,5,18,18,22,2018,5,6,1,23,21,2018,5,6,1,23,15
15.737,289.1166666666667,2018,5,5,18,20,5,2018,5,6,8,52,26,2018,5,5,23,9,12
13.91,247.18333333333334,2018,5,5,18,49,13,2018,5,5,22,57,12,2018,5,5,22,56,24
2.14,38.61666666666667,2018,5,5,19,50,25,2018,5,5,20,29,6,2018,5,5,20,29,2
10.737,98.51666666666667,2018,5,5,20,11,15,2018,5,5,21,49,51,2018,5,5,21,49,46
5.884,54.18333333333333,2018,5,5,20,16,38,2018,5,5,21,10,57,2018,5,5,21,10,49
7.102,128.46666666666667,2018,5,5,20,34,37,2018,5,6,0,26,36,2018,5,5,22,43,5
6.983,79.85,2018,5,5,21,1,18,2018,5,5,22,21,37,2018,5,5,22,21,9
41.913,391.18333333333334,2018,5,5,21,43,3,2018,5,6,4,36,55,2018,5,6,4,14,14
4.529,80.06666666666666,2018,5,5,22,1,52,2018,5,5,23,22,0,2018,5,5,23,21,56
10.472,101.33333333333333,2018,5,5,22,38,34,2018,5,6,0,48,1,2018,5,6,0,19,54
9.672,88.53333333333333,2018,5,5,22,43,36,2018,5,6,0,12,12,2018,5,6,0,12,8
12.903,126.96666666666667,2018,5,6,0,56,24,2018,5,6,6,4,7,2018,5,6,3,3,22
6.9,1578.5,2018,5,6,1,20,26,2018,5,7,23,42,57,2018,5,7,3,38,56
10.879,180.76666666666668,2018,5,6,1,59,42,2018,5,6,5,0,32,2018,5,6,5,0,28
2.302,20.7,2018,5,6,2,6,49,2018,5,6,2,27,42,2018,5,6,2,27,31
13.919,166.21666666666667,2018,5,6,2,17,22,2018,5,6,5,14,30,2018,5,6,5,3,35
8.065,70.78333333333333,2018,5,6,3,17,25,2018,5,6,4,28,17,2018,5,6,4,28,12
7.364,135.35,2018,5,6,4,24,59,2018,5,6,20,25,32,2018,5,6,6,40,20
13.967,530.8666666666667,2018,5,6,5,38,57,2018,5,6,14,35,44,2018,5,6,14,29,49
0.69,6.566666666666666,2018,5,6,5,47,24,2018,5,6,5,54,2,2018,5,6,5,53,58
13.909,477.6666666666667,2018,5,6,8,49,59,2018,5,6,16,47,20,2018,5,6,16,47,39
13.729,231.68333333333334,2018,5,6,9,14,12,2018,5,6,13,6,25,2018,5,6,13,5,53
6.814,114.8,2018,5,6,15,45,44,2018,5,6,17,40,36,2018,5,6,17,40,32
24.198,218.1,2018,5,6,16,13,5,2018,5,6,19,51,16,2018,5,6,19,51,11
